dataset_name,target_name,target_name_hlsp,from where?,comments
lf3a01b7q,2MASS-J05380840-6909190,VFTS-243,Final vetting for DR7,low s/n
lf3a01b9q,2MASS-J05380840-6909190,VFTS-243,Final vetting for DR7,low s/n
lf3a01bbq,2MASS-J05380840-6909190,VFTS-243,Final vetting for DR7,low s/n
lf3a01bdq,2MASS-J05380840-6909190,VFTS-243,Final vetting for DR7,low s/n
lf3a01bfq,2MASS-J05380840-6909190,VFTS-243,Final vetting for DR7,low s/n
lf3a01bjq,2MASS-J05380840-6909190,VFTS-243,Final vetting for DR7,low s/n
lf3a01bnq,2MASS-J05380840-6909190,VFTS-243,Final vetting for DR7,low s/n
lf3a01brq,2MASS-J05380840-6909190,VFTS-243,Final vetting for DR7,low s/n
lf3a01ciq,2MASS-J05380840-6909190,VFTS-243,Final vetting for DR7,low s/n
ob6b33030,SCHJ0439016+2336030,2MASS-J04390163P2336029,Final vetting for DR7,low s/n
