target_name_std,target_name_simbad,simbad_link,target_classification,gaia_dr2_id,targ_ra,targ_dec,coordinate_epoch,host_galaxy_name,host_cluster_name,spectral_type,spectral_type_ref,sp_class,temp_class,lum_class,u_mag,u_mag_ref,b_mag,b_mag_ref,v_mag,v_mag_ref,bmv0_mag,bmv0_mag_ref,extinction_ebmv,extinction_ebmv_ref,star_teff,star_teff_ref,surface_gravity,surface_gravity_ref,star_luminosity,star_luminosity_ref,star_radius,star_radius_ref,star_mass,star_mass_ref,rotation_velocity,rotation_velocity_ref,terminal_velocity,terminal_velocity_ref,rate_massloss,rate_massloss_ref,known_binary,known_binary_ref
SK -71 41,SK -71 41,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-71+41,Late O Supergiant,Gaia DR2 4651834994760055040,82.667321139121626,-71.093632869712337,2015.5,LMC,None,O9.7 Iab,2018A&A...615A..40R,O,9.7,I,11.78,2002ApJS..141...81M,12.75,2002ApJS..141...81M,12.82,2002ApJS..141...81M,-0.26,2006A&A...457..637M,0.16,2018A&A...615A..40R,30000.0,2018A&A...615A..40R,3.40,2018A&A...615A..40R,5.50,2018A&A...615A..40R,20.90,2018A&A...615A..40R,40.0,2018A&A...615A..40R,90.0,2018A&A...615A..40R,1800.0,2018A&A...615A..40R,8.10e-07,2018A&A...615A..40R,False,None
NGC2004 ELS 3,Cl* NGC 2004 ELS 3,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=Cl*+NGC+2004+ELS+3,Mid B Supergiant,Gaia DR2 4660181151347435008,82.668380690713661,-67.269148553896727,2015.5,LMC,NGC 2004,B5 Ia,2006A&A...456..623E,B,5.0,I,11.26,1999MNRAS.306..279S,11.97,1999MNRAS.306..279S,12.05,1999MNRAS.306..279S,-0.09,1970A&A.....4..234F,0.01,Derived from (B-V)0,14450.0,2007A&A...471..625T,2.10,2007A&A...471..625T,5.10,2007A&A...471..625T,56.70,"Derived from L,Teff",20.0,2007A&A...471..625T,42.0,2007A&A...471..625T,,None,,None,False,None
BI 189,BI 189,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=BI+189,Late O Subgiant,Gaia DR2 4651835342686727296,82.739929303783128,-71.059386980029871,2015.5,LMC,None,O8 IV((f))e,2018A&A...609A...7R,O,8.0,IV,12.45,2002ApJS..141...81M,13.39,2002ApJS..141...81M,13.45,2002ApJS..141...81M,-0.27,2006A&A...457..637M,0.21,Derived from (B-V)0,34000.0,2018A&A...609A...7R,3.80,2018A&A...609A...7R,5.60,2018A&A...609A...7R,18.20,2018A&A...609A...7R,77.0,2018A&A...609A...7R,83.0,2018A&A...609A...7R,2100.0,2018A&A...609A...7R,9.30e-07,2018A&A...609A...7R,False,None
N206-FS 170,[RHH2018] 170,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=[RHH2018]+170,Early B Subgiant,Gaia DR2 4657849288998781440,82.762492298234065,-70.832349657707866,2015.5,LMC,None,B1 IV,2018A&A...615A..40R,B,1.0,IV,13.63,2004AJ....128.1606Z,14.22,2004AJ....128.1606Z,14.39,2004AJ....128.1606Z,-0.26,1970A&A.....4..234F,0.09,Derived from (B-V)0,24000.0,2018A&A...615A..40R,3.80,2018A&A...615A..40R,4.55,2018A&A...615A..40R,10.90,2018A&A...615A..40R,28.0,2018A&A...615A..40R,80.0,2018A&A...615A..40R,2100.0,2018A&A...615A..40R,2.00e-08,2018A&A...615A..40R,False,None
SK -71 45,SK -71 45,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-71+45,Early O Giant,Gaia DR2 4651834616802932608,82.815397692237838,-71.069443745193880,2015.5,LMC,None,O4-5 III(f),1977ApJ...215...53W,O,4.0,III,10.41,1999MNRAS.306..279S,11.43,1999MNRAS.306..279S,11.57,1999MNRAS.306..279S,-0.28,2006A&A...457..637M,0.14,Derived from (B-V)0,38000.0,2018A&A...609A...7R,3.60,2018A&A...609A...7R,6.28,2018A&A...609A...7R,31.90,2018A&A...609A...7R,148.0,2018A&A...609A...7R,116.0,2018A&A...609A...7R,2300.0,2018A&A...609A...7R,1.60e-05,2018A&A...609A...7R,False,None
SK -67 166,SK -67 166,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+166,Early O Supergiant,Gaia DR2 4660121743354291328,82.934219845967945,-67.633713663555383,2015.5,LMC,LH 76,O4 If+,1977ApJ...215...53W,O,4.0,I,11.04,1972A&AS....6..249A,12.05,1972A&AS....6..249A,12.27,1972A&AS....6..249A,-0.28,2006A&A...457..637M,0.06,Derived from (B-V)0,40000.0,2002ApJ...579..774C,3.60,2002ApJ...579..774C,5.98,2002ApJ...579..774C,20.50,2002ApJ...579..774C,,None,97.0,2009ApJ...700..844P,1750.0,2002ApJ...579..774C,8.50e-06,2002ApJ...579..774C,False,None
SK -71 46,SK -71 46,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-71+46,Early O Supergiant,Gaia DR2 4651840290490730368,82.956644879632194,-71.060571366026977,2015.5,LMC,None,O4 If,1995ApJ...438..188M,O,4.0,I,12.37,1995ApJ...438..188M,13.26,1995ApJ...438..188M,13.27,1995ApJ...438..188M,-0.28,2006A&A...457..637M,0.27,Derived from (B-V)0,38000.0,2018A&A...609A...7R,3.60,2018A&A...609A...7R,6.10,2018A&A...609A...7R,26.00,2018A&A...609A...7R,98.0,2018A&A...609A...7R,98.0,2018A&A...609A...7R,2300.0,2018A&A...609A...7R,1.20e-05,2018A&A...609A...7R,True,2011AcA....61..103G
SK -67 167,SK -67 167,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+167,Early O Supergiant,Gaia DR2 4658617538387641216,82.966318277964064,-67.661489616308003,2015.5,LMC,LH 76,O4 Inf+,1987PASP...99..240G,O,4.0,I,11.24,2002ApJS..141...81M,12.31,2002ApJS..141...81M,12.53,2002ApJS..141...81M,-0.28,2006A&A...457..637M,0.06,Derived from (B-V)0,,None,,None,,None,,None,,None,155.0,2009ApJ...700..844P,2200.0,2003ApJ...586..996M,,None,False,None
SK -67 168,SK -67 168,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+168,Late O Supergiant,Gaia DR2 4660122396189307648,82.967182733722709,-67.572433206234791,2015.5,LMC,None,O8 I(f)p,2010AJ....139.1283W,O,8.0,I,10.91,1975A&AS...19..259I,11.91,1975A&AS...19..259I,12.08,1975A&AS...19..259I,-0.27,2006A&A...457..637M,0.10,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
SK -69 178,SK -69 178,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-69+178,Late O Bright Giant,Gaia DR2 4658030747143470080,82.974793851229236,-69.558407941741649,2015.5,LMC,None,O9.2 II,2015A&A...584A...5E,O,9.2,II,12.13,2004AJ....128.1606Z,13.17,2004AJ....128.1606Z,13.26,2004AJ....128.1606Z,-0.26,2006A&A...457..637M,0.17,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
LMC X-4,X LMC X-4,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=X+LMC+X-4,Late O Subgiant,Gaia DR2 4660300345280168192,83.206500537099572,-66.370332367389821,2015.5,LMC,None,O8 III,2002A&A...385..517N,O,8.0,III,,None,13.94,2004AJ....128.1606Z,14.17,2004AJ....128.1606Z,-0.27,2006A&A...457..637M,0.04,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,True,1978ApJ...225..585H
SK -67 191,SK -67 191,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+191,Late O Dwarf,Gaia DR2 4660114940125360000,83.391750705364643,-67.505481601062769,2015.5,LMC,None,O8 V,1986AJ.....92...48C,O,8.0,V,12.21,1979A&AS...38..239I,13.25,1979A&AS...38..239I,13.46,1979A&AS...38..239I,-0.27,2006A&A...457..637M,0.06,Derived from (B-V)0,,None,,None,,None,,None,,None,100.0,2009ApJ...700..844P,1950.0,2003ApJ...586..996M,,None,False,None
SK -67 195,SK -67 195,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+195,Mid B Supergiant,Gaia DR2 4660161841172790528,83.466377082282065,-67.133904958049214,2015.5,LMC,None,B6 I,1978A&AS...31..243R,B,6.0,I,12.21,2002ApJS..141...81M,12.82,2002ApJS..141...81M,12.84,2002ApJS..141...81M,-0.07,1970A&A.....4..234F,0.05,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
SK -67 197,SK -67 197,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+197,Mid B Supergiant,Gaia DR2 4660114630887759360,83.496149727166170,-67.537709319433262,2015.5,LMC,None,B7 I,1978A&AS...31..243R,B,7.0,I,11.63,2002ApJS..141...81M,12.35,2002ApJS..141...81M,12.34,2002ApJS..141...81M,-0.04,1970A&A.....4..234F,0.05,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
SK -66 152,SK -66 152,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-66+152,Mid O Supergiant,Gaia DR2 4660681188597490560,83.578027097793822,-66.145070820454492,2015.5,LMC,None,O7 Ib(f),1988ApJ...335..703F,O,7.0,I,11.33,1999MNRAS.306..279S,12.38,1999MNRAS.306..279S,12.58,1999MNRAS.306..279S,-0.27,2006A&A...457..637M,0.07,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
SK -69 191,BAT99 61,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=BAT99+61,Early WC Star,Gaia DR2 4657273527236871552,83.580227845932143,-69.752857987383194,2015.5,LMC,LH 81,WC4,2000AJ....119.2214M,WC,4.0,none,12.98,2000AJ....119.2214M,12.92,2000AJ....119.2214M,13.01,2000AJ....119.2214M,,None,0.12,2004ApJS..154..651W,85000.0,2002A&A...392..653C,,None,5.68,2002A&A...392..653C,3.20,2002A&A...392..653C,,None,,None,3200.0,2002A&A...392..653C,4.00e-05,2002A&A...392..653C,False,None
W61 28-5,W61 28-5,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=W61+28-5,Early O Dwarf,Gaia DR2 4657275137819689216,83.618626159762229,-69.732451903576376,2015.5,LMC,LH 81,O4 V((f+)),2004ApJ...608.1001M,O,4.0,V,12.64,2000AJ....119.2214M,13.74,2000AJ....119.2214M,13.92,2000AJ....119.2214M,-0.28,2006A&A...457..637M,0.10,Derived from (B-V)0,44000.0,2012A&A...543A..95R,3.80,2012A&A...543A..95R,5.51,2012A&A...543A..95R,9.80,2012A&A...543A..95R,,None,120.0,2012A&A...543A..95R,2700.0,2012A&A...543A..95R,1.08e-06,2012A&A...543A..95R,False,None
W61 28-23,W61 28-23,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=W61+28-23,Early O Giant,Gaia DR2 4657272805682614528,83.708998574953100,-69.775706193436562,2015.5,LMC,LH 81,O3.5 V((f+)),2005ApJ...627..477M,O,3.5,V,12.52,2000AJ....119.2214M,13.65,2000AJ....119.2214M,13.81,2000AJ....119.2214M,-0.28,2006A&A...457..637M,0.12,Derived from (B-V)0,47000.0,2012A&A...543A..95R,3.80,2012A&A...543A..95R,5.65,2012A&A...543A..95R,10.00,2012A&A...543A..95R,,None,146.0,2012A&A...543A..95R,3050.0,2012A&A...543A..95R,1.57e-06,2012A&A...543A..95R,False,None
SK -67 207,SK -67 207,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+207,Late B Supergiant,Gaia DR2 4660141568887555968,83.731118298105898,-67.351916863757111,2015.5,LMC,None,B9 Ia,1988ApJ...335..703F,B,9.0,I,10.04,1972A&AS....6..249A,10.57,1972A&AS....6..249A,10.51,1972A&AS....6..249A,0.00,1970A&A.....4..234F,0.06,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
SK -67 211,SK -67 211,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+211,Early O Giant,Gaia DR2 4660112221367295232,83.807927573171511,-67.557647824678654,2015.5,LMC,None,O2 III(f*),2002AJ....123.2754W,O,2.0,III,11.03,1999MNRAS.306..279S,12.10,1999MNRAS.306..279S,12.28,1999MNRAS.306..279S,-0.28,2006A&A...457..637M,0.10,Derived from (B-V)0,52500.0,2004ApJ...608.1028W,,None,6.34,2004ApJ...608.1028W,17.90,"Derived from L,Teff",,None,,None,3750.0,1995PASP..107..104W,2.50e-06,2004ApJ...608.1028W,False,None
MCPS 083.91120-69.69685,MCPS 083.91120-69.69685,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=MCPS+083.91120-69.69685,Early O Supergiant,Gaia DR2 4657277616048732544,83.911151258209216,-69.696918294667910,2015.5,LMC,None,O3 If*,2015A&A...584A...5E,O,3.0,I,12.34,2004AJ....128.1606Z,13.14,2004AJ....128.1606Z,13.28,2004AJ....128.1606Z,-0.28,2006A&A...457..637M,0.14,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
SK -67 216,SK -67 216,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-67+216,Early B Dwarf,Gaia DR2 4660244064023079680,83.931716348823215,-66.997356856060705,2015.5,LMC,None,B0.5 V0,1995ApJ...438..188M,B,0.5,V,11.70,1979A&AS...38..239I,12.68,1979A&AS...38..239I,12.84,1979A&AS...38..239I,-0.28,1970A&A.....4..234F,0.12,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
SK -69 212,SK -69 212,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-69+212,Mid O Giant,Gaia DR2 4657669965532416512,84.026586851723621,-69.196536645380149,2015.5,LMC,LH 90,O5n(f)p,2010AJ....139.1283W,O,5.0,none,11.31,2000AJ....119.2214M,12.26,2000AJ....119.2214M,12.31,2000AJ....119.2214M,-0.28,2006A&A...457..637M,0.23,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,True,2013AcA....63..159U
BI 237,BI 237,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=BI+237,Early O Dwarf,Gaia DR2 4660109236409051392,84.060993173726175,-67.655323736511434,2015.5,LMC,None,O2 V((f*)),2005ApJ...627..477M,O,2.0,V,12.80,2002ApJS..141...81M,13.77,2002ApJS..141...81M,13.89,2002ApJS..141...81M,-0.28,2006A&A...457..637M,0.16,Derived from (B-V)0,53200.0,2012A&A...543A..95R,4.11,2012A&A...543A..95R,5.83,2012A&A...543A..95R,9.70,2012A&A...543A..95R,,None,140.0,2012A&A...543A..95R,3400.0,2012A&A...543A..95R,6.20e-07,2012A&A...543A..95R,False,None
SK -68 133,SK -68 133,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-68+133,Early O Giant,Gaia DR2 4657796448044115968,84.255474214766494,-68.768332570128521,2015.5,LMC,None,OC3.5 III(f*),2015A&A...584A...5E,O,3.5,III,12.02,2002ApJS..141...81M,13.03,2002ApJS..141...81M,13.15,2002ApJS..141...81M,-0.28,2006A&A...457..637M,0.16,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
SK -66 171,SK -66 171,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-66+171,Late O Supergiant,Gaia DR2 4660278492484698112,84.260103945545850,-66.643617537746124,2015.5,LMC,None,O9 Ia,1988ApJ...335..703F,O,9.0,I,11.02,1975A&AS...19..259I,12.04,1975A&AS...19..259I,12.19,1975A&AS...19..259I,-0.26,2006A&A...457..637M,0.11,Derived from (B-V)0,,None,,None,,None,,None,,None,90.0,2009ApJ...700..844P,,None,,None,False,None
LMCe078-1,[MNM2015] LMCe078-1,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=[MNM2015]+LMCe078-1,Mid O Supergiant,Gaia DR2 4657666082940629120,84.373435287865163,-69.247758659745983,2015.5,LMC,None,O6 Ifc,2017ApJ...837..122M,O,6.0,I,12.49,2004AJ....128.1606Z,13.46,2004AJ....128.1606Z,13.49,2004AJ....128.1606Z,-0.27,2006A&A...457..637M,0.24,Derived from (B-V)0,,None,,None,,None,,None,,None,,None,,None,,None,False,None
VFTS 66,VFTS 66,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=VFTS+66,O Binary,Gaia DR2 4657692406776887680,84.387882541385665,-69.076300174834927,2015.5,LMC,30 Dor,O9 V + B0.2 V,2020A&A...634A.118M,O,9.0,V,,None,15.64,2011A&A...530A.108E,15.54,2011A&A...530A.108E,-0.27,2006A&A...457..637M,0.37,Derived from (B-V)0,32800.0,2020A&A...634A.118M,4.08,2020A&A...634A.118M,4.54,2020A&A...634A.118M,5.80,2020A&A...634A.118M,16.6,2020A&A...634A.118M,117.0,2020A&A...634A.118M,,None,,None,True,2020A&A...634A.119M
VFTS 72,BI 253,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=BI+253,Early O Dwarf,Gaia DR2 4657698454092124416,84.393598430962996,-69.019490821150015,2015.5,LMC,30 Dor,O2 V-III(n)((f*)),2014A&A...564A..40W,O,2.0,V,12.65,2002ApJS..141...81M,13.67,2002ApJS..141...81M,13.76,2002ApJS..141...81M,-0.28,2006A&A...457..637M,0.19,Derived from (B-V)0,54800.0,2012A&A...543A..95R,4.18,2012A&A...543A..95R,5.97,2012A&A...543A..95R,10.70,2012A&A...543A..95R,,None,230.0,2012A&A...543A..95R,3180.0,2005ApJ...627..477M,1.53e-06,2012A&A...543A..95R,False,None
SK -68 135,SK -68 135,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-68+135,Late O Supergiant,Gaia DR2 4657700790554314752,84.454752533218993,-68.917118660926775,2015.5,LMC,None,ON9.7 Ia+,1977ApJ...215...53W,O,9.7,I,10.50,1972A&AS....6..249A,11.36,1972A&AS....6..249A,11.36,1972A&AS....6..249A,-0.26,2006A&A...457..637M,0.26,Derived from (B-V)0,27500.0,2004ApJ...610.1021E,2.70,2004ApJ...610.1021E,5.97,2004ApJ...610.1021E,42.30,2004ApJ...610.1021E,,None,70.0,2004ApJ...610.1021E,1350.0,2004ApJ...610.1021E,7.50e-06,2004ApJ...610.1021E,False,None
VFTS 169,VFTS 169,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=VFTS+169,Early O Dwarf,Gaia DR2 4657678422361160448,84.458011445679972,-69.174408883385553,2015.5,LMC,30 Dor,O2.5 V(n)((f*)),2014A&A...564A..40W,O,2.5,V,,None,14.62,2011A&A...530A.108E,14.59,2011A&A...530A.108E,-0.28,2006A&A...457..637M,0.31,Derived from (B-V)0,47300.0,2014A&A...570A..38B,,None,5.89,2014A&A...570A..38B,13.10,"Derived from L,Teff",76.0,2014A&A...570A..38B,200.0,2014A&A...570A..38B,3200.0,2014A&A...570A..38B,3.20e-06,2014A&A...570A..38B,False,None
VFTS 180,BAT99 93,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=BAT99+93,Early O Supergiant,Gaia DR2 4657678525440372352,84.463930149056964,-69.162966887545338,2015.5,LMC,LH 99,O3 If*,2011MNRAS.416.1311C,O,3.0,I,,None,13.46,2011A&A...530A.108E,13.54,2011A&A...530A.108E,-0.28,2006A&A...457..637M,0.20,Derived from (B-V)0,42200.0,2014A&A...570A..38B,,None,5.92,2014A&A...570A..38B,17.10,"Derived from L,Teff",58.0,2014A&A...570A..38B,93.0,2014A&A...570A..38B,2500.0,2014A&A...570A..38B,1.00e-05,2014A&A...570A..38B,False,None
VFTS 190,VFTS 190,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=VFTS+190,Mid O Dwarf,Gaia DR2 4657677975684588672,84.472075689543516,-69.215896058162699,2015.5,LMC,30 Dor,O7 Vnn((f))p,2014A&A...564A..40W,O,7.0,V,,None,14.63,2011A&A...530A.108E,14.67,2011A&A...530A.108E,-0.27,2006A&A...457..637M,0.23,Derived from (B-V)0,,None,,None,,None,,None,,None,445.0,2013A+A...560A..29R,,None,,None,False,None
VFTS 244,VFTS 244,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=VFTS+244,Mid O Giant,Gaia DR2 4657680552664841856,84.535057641381528,-69.095688734194198,2015.5,LMC,30 Dor,O5 III(n)(fc),2014A&A...564A..40W,O,5.0,III,,None,13.94,2011A&A...530A.108E,14.04,2011A&A...530A.108E,-0.28,2006A&A...457..637M,0.18,Derived from (B-V)0,41050.0,2017A&A...600A..81R,3.65,2017A&A...600A..81R,5.58,2017A&A...600A..81R,12.40,2017A&A...600A..81R,39.2,2017A&A...600A..81R,230.0,2017A&A...600A..81R,2123.0,2017A&A...600A..81R,2.20e-06,2017A&A...600A..81R,False,None
VFTS 267,VFTS 267,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=VFTS+267,Early O Giant,Gaia DR2 4657679934189673088,84.558192334261889,-69.129922327852924,2015.5,LMC,30 Dor,O3 III-I(n)f*,2014A&A...564A..40W,O,3.0,III,,None,13.44,2011A&A...530A.108E,13.49,2011A&A...530A.108E,-0.28,2006A&A...457..637M,0.23,Derived from (B-V)0,44100.0,2017A&A...600A..81R,3.88,2017A&A...600A..81R,5.96,2017A&A...600A..81R,16.60,2017A&A...600A..81R,65.6,2017A&A...600A..81R,182.0,2017A&A...600A..81R,3208.0,2017A&A...600A..81R,1.00e-05,2017A&A...600A..81R,False,None
SK -68 137,SK -68 137,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=SK+-68+137,Early O Giant,Gaia DR2 4657783322622150784,84.602849306318177,-68.875815354232856,2015.5,LMC,None,O2 III(f*),2004ApJ...608.1028W,O,2.0,III,12.24,2002ApJS..141...81M,13.22,2002ApJS..141...81M,13.29,2002ApJS..141...81M,-0.28,2006A&A...457..637M,0.21,Derived from (B-V)0,55000.0,2004ApJ...608.1028W,,None,6.19,2004ApJ...608.1028W,13.70,"Derived from L,Teff",,None,107.0,2009ApJ...700..844P,3200.0,1998MNRAS.300..828P,2.00e-06,2004ApJ...608.1028W,False,None
VFTS 355,VFTS 355,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=VFTS+355,Early O Dwarf,Gaia DR2 4657688695923883648,84.621463200045326,-68.960921253672609,2015.5,LMC,30 Dor,O4 V((n))((fc))z,2014A&A...564A..40W,O,4.0,V,,None,13.93,2011A&A...530A.108E,14.12,2011A&A...530A.108E,-0.28,2006A&A...457..637M,0.09,Derived from (B-V)0,43400.0,2017A&A...601A..79S,3.84,2017A&A...601A..79S,5.52,2017A&A...601A..79S,10.40,2017A&A...601A..79S,57.3,2017A&A...601A..79S,134.0,2013A&A...560A..29R,,None,,None,True,2013A&A...550A.107S
VFTS 404,VFTS 404,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=VFTS+404,Early O Dwarf,Gaia DR2 4657679831110499840,84.640975100734664,-69.165851022003878,2015.5,LMC,30 Dor,O3.5 V(n)((fc)),2014A&A...564A..40W,O,3.5,V,,None,14.16,2011A&A...530A.108E,14.14,2011A&A...530A.108E,-0.28,2006A&A...457..637M,0.30,Derived from (B-V)0,44700.0,2014A&A...570A..38B,,None,5.91,2014A&A...570A..38B,,None,78.0,2014A&A...570A..38B,,None,3010.0,2014A&A...570A..38B,1.60e-06,2014A&A...570A..38B,True,2017A&A...598A..84A
VFTS 406,VFTS 406,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=VFTS+406,Mid O Dwarf,Gaia DR2 4657686325102023552,84.641585285591987,-69.072561676700616,2015.5,LMC,None,O6 Vnn,2014A&A...564A..40W,O,6.0,V,13.67,1993AJ....105..560P,14.31,1993AJ....105..560P,14.30,1993AJ....105..560P,-0.28,2006A&A...457..637M,0.29,Derived from (B-V)0,37600.0,2014A&A...570A..38B,,None,5.48,2014A&A...570A..38B,13.00,"Derived from L,Teff",44.0,2014A&A...570A..38B,356.0,2013A&A...560A..29R,2600.0,2014A&A...570A..38B,4.00e-06,2014A&A...570A..38B,False,None
VFTS 482,Cl* NGC 2070 MEL 39,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=Cl*+NGC+2070+MEL+39,Early O Supergiant,Gaia DR2 4657679659312960256,84.667587330824176,-69.099974701659733,2015.5,LMC,30 Dor,O2.5 If*/WN6,2011MNRAS.416.1311C,O,2.5,I,12.12,1999A&A...341...98S,12.97,1999A&A...341...98S,12.85,1999A&A...341...98S,-0.28,2006A&A...457..637M,0.40,Derived from (B-V)0,42200.0,2014A&A...570A..38B,,None,6.40,2014A&A...570A..38B,29.70,"Derived from L,Teff",145.0,2014A&A...570A..38B,200.0,2014A&A...570A..38B,2600.0,2014A&A...570A..38B,4.00e-05,2014A&A...570A..38B,TRUE,2021.Crowther....pc
VFTS 506,VFTS 506,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=VFTS+506,Early O Dwarf,Gaia DR2 4657685534828092032,84.673151051348924,-69.088746097400644,2015.5,LMC,30 Dor,ON2 V((n))((f*)),2014A&A...564A..40W,O,2.0,V,12.47,1999A&A...341...98S,13.32,1999A&A...341...98S,13.31,1999A&A...341...98S,-0.28,2006A&A...457..637M,0.29,Derived from (B-V)0,47300.0,2014A&A...570A..38B,,None,6.24,2014A&A...570A..38B,19.70,"Derived from L,Teff",122.0,2014A&A...570A..38B,93.0,2013A&A...560A..29R,3040.0,2014A&A...570A..38B,2.50e-06,2014A&A...570A..38B,False,None
BAT99 105,Cl* NGC 2070 MEL 42,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=Cl*+NGC+2070+MEL+42,Early O Supergiant,Gaia DR2 4657685534828234496,84.675467146805190,-69.098701265330831,2015.5,LMC,30 Dor,O2 If*,2011MNRAS.416.1311C,O,2.0,I,11.84,1993AJ....106..560P,12.71,1993AJ....106..560P,12.71,1993AJ....106..560P,-0.28,2006A&A...457..637M,0.28,Derived from (B-V)0,47300.0,2014A&A...570A..38B,,None,6.56,2014A&A...570A..38B,28.40,"Derived from L,Teff",189.0,2014A&A...570A..38B,200.0,2014A&A...570A..38B,2800.0,2014A&A...570A..38B,2.50e-05,2014A&A...570A..38B,False,None
VFTS 542,Cl* NGC 2070 MEL 30,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=Cl*+NGC+2070+MEL+30,Early O Supergiant,Gaia DR2 4657685530496766336,84.679570144484813,-69.096359357844136,2015.5,LMC,30 Dor,O2 If*/WN5 + B0 V,2019A&A...627A.151S,O,2.0,I,12.67,1999A&A...341...98S,13.56,1999A&A...341...98S,13.47,1999A&A...341...98S,-0.28,2006A&A...457..637M,0.37,Derived from (B-V)0,47000.0,2019A&A...627A.151S,,None,6.14,2019A&A...627A.151S,18.00,2019A&A...627A.151S,101.0,2019A&A...627A.151S,130.0,2019A&A...627A.151S,1800.0,2019A&A...627A.151S,1.00e-05,2019A&A...627A.151S,True,2019A&A...627A.151S
VFTS 545,Cl* NGC 2070 MEL 35,https://simbad.u-strasbg.fr/simbad/sim-id?Ident=Cl*+NGC+2070+MEL+35,Early O Supergiant,Gaia DR2 4657679659312999296,84.680033244162914,-69.104029434021456,2015.5,LMC,30 Dor,O2 If*/WN5,2011MNRAS.416.1311C,O,2.0,I,12.66,1999A&A...341...98S,13.52,1999A&A...341...98S,13.40,1999A&A...341...98S,-0.28,2006A&A...457..637M,0.40,Derived from (B-V)0,47300.0,2014A&A...570A..38B,,None,6.30,2014A&A...570A..38B,21.10,"Derived from L,Teff",133.0,2014A&A...570A..38B,200.0,2014A&A...570A..38B,2800.0,2014A&A...570A..38B,2.50e-05,2014A&A...570A..38B,False,None
