dataset_name,observatory,instrument,proposid,detector,grating,filter,cenwave,aperture,lifetime_pos,obs_date_mjd,obs_date_isot,target_name,target_name_hlsp,coadd,exp_timeseries,subexp_timeseries,drizzled,custom_cal,star_region,ullyses_obs,archival_obs,qual_comm
lby608pmq,HST,COS,13004,NUV,G185M,N/A,1953,PSA,1,56293.5121,2013-01-01T12:17:25.475,SK-9,AV-14,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
ody239010,HST,STIS,15629,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,58981.07615,2020-05-12T01:49:39.776,LIN-78,AV-14,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
p1175301000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51726.87542,2000-07-01T21:00:36.000,AV14,AV-14,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a10nrq,HST,COS,11625,FUV,G130M,N/A,1291,PSA,1,55136.1877,2009-11-01T04:30:17.542,AZV-148,AV-148,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a10ntq,HST,COS,11625,FUV,G130M,N/A,1327,PSA,1,55136.19445,2009-11-01T04:40:00.549,AZV-148,AV-148,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a10nvq,HST,COS,11625,FUV,G160M,N/A,1577,PSA,1,55136.20164,2009-11-01T04:50:21.541,AZV-148,AV-148,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a10nxq,HST,COS,11625,FUV,G160M,N/A,1623,PSA,1,55136.2117,2009-11-01T05:04:50.566,AZV-148,AV-148,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
leig1cahq,HST,COS,16372,FUV,G130M,N/A,1096,PSA,2,59659.04459,2022-03-21T01:04:12.407,AV148,AV-148,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leig1cb3q,HST,COS,16372,FUV,G130M,N/A,1096,PSA,2,59659.06536,2022-03-21T01:34:07.414,AV148,AV-148,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leig1cbjq,HST,COS,16372,FUV,G130M,N/A,1096,PSA,2,59659.10507,2022-03-21T02:31:18.422,AV148,AV-148,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leig1cboq,HST,COS,16372,FUV,G130M,N/A,1096,PSA,2,59659.12294,2022-03-21T02:57:02.390,AV148,AV-148,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leig1ccaq,HST,COS,16372,FUV,G130M,N/A,1096,PSA,2,59659.17117,2022-03-21T04:06:29.398,AV148,AV-148,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leig1cccq,HST,COS,16372,FUV,G130M,N/A,1096,PSA,2,59659.18072,2022-03-21T04:20:14.422,AV148,AV-148,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
o4wr14010,HST,STIS,7437,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51324.14534,1999-05-26T03:29:17.237,AV15,AV-15,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
p1150101000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51694.11906,2000-05-30T02:51:27.000,AV15,AV-15,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
e5110101000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,53891.19738,2006-06-05T04:44:14.000,AV16,AV-16,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
od9a13010,HST,STIS,14712,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,58043.05787,2017-10-17T01:23:20.286,RMC-4,AV-16,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
oec663010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59441.85199,2021-08-15T20:26:52.244,AV-16,AV-16,TRUE,FALSE,FALSE,FALSE,STIS,SMC,FALSE,TRUE,
oec663020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59441.85895,2021-08-15T20:36:53.235,AV-16,AV-16,TRUE,FALSE,FALSE,FALSE,STIS,SMC,FALSE,TRUE,
o4wr19010,HST,STIS,7437,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51129.17115,1998-11-12T04:06:26.938,AV170,AV-170,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
o4wr19020,HST,STIS,7437,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,51129.2277,1998-11-12T05:27:52.922,AV170,AV-170,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
p2170701000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52072.95191,2001-06-12T22:50:45.000,AV170,AV-170,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
leey2cbjq,HST,COS,16101,FUV,G130M,N/A,1291,PSA,4,59085.20878,2020-08-24T05:00:38.806,AV175,AV-175,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leey2cbmq,HST,COS,16101,FUV,G130M,N/A,1291,PSA,4,59085.22989,2020-08-24T05:31:02.806,AV175,AV-175,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leey2cceq,HST,COS,16101,FUV,G130M,N/A,1291,PSA,4,59085.27121,2020-08-24T06:30:32.822,AV175,AV-175,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leey2ccjq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.28921,2020-08-24T06:56:27.798,AV175,AV-175,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leey2ccoq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.33739,2020-08-24T08:05:50.806,AV175,AV-175,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leey2ccuq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.36497,2020-08-24T08:45:33.814,AV175,AV-175,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
leey2ccxq,HST,COS,16101,FUV,G160M,N/A,1611,PSA,4,59085.40357,2020-08-24T09:41:08.790,AV175,AV-175,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
z9122001000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52493.98294,2002-08-07T23:35:26.000,AV175,AV-175,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
c0020102000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52493.7761,2002-08-07T18:37:35.000,AV177,AV-177,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a02g2q,HST,COS,11625,FUV,G130M,N/A,1291,PSA,1,55186.996,2009-12-21T23:54:14.587,AZV-177,AV-177,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a02g8q,HST,COS,11625,FUV,G130M,N/A,1327,PSA,1,55187.00289,2009-12-22T00:04:09.595,AZV-177,AV-177,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a02gcq,HST,COS,11625,FUV,G160M,N/A,1577,PSA,1,55187.01056,2009-12-22T00:15:12.571,AZV-177,AV-177,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a02gfq,HST,COS,11625,FUV,G160M,N/A,1623,PSA,1,55187.02061,2009-12-22T00:29:40.571,AZV-177,AV-177,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
a1180101000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51693.85284,2000-05-29T20:28:05.000,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o6df06020,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52199.9687,2001-10-17T23:14:55.809,AV18,AV-18,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
o6df06030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52200.01742,2001-10-18T00:25:04.800,AV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o6df07020,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52200.16921,2001-10-18T04:03:39.809,AV18,AV-18,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
o6df07030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52200.22455,2001-10-18T05:23:20.800,AV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew01010,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52925.87346,2003-10-13T20:57:47.274,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew01020,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52925.92352,2003-10-13T22:09:52.265,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew01030,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52926.02784,2003-10-14T00:40:05.258,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew01040,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52926.05651,2003-10-14T01:21:22.250,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew02010,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52926.94003,2003-10-14T22:33:38.250,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew02020,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52926.98739,2003-10-14T23:41:50.250,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew02030,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52927.09162,2003-10-15T02:11:56.266,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew02040,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52927.12028,2003-10-15T02:53:12.265,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew03010,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52928.8431,2003-10-16T20:14:04.266,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew03020,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52928.89314,2003-10-16T21:26:07.274,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew03030,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52928.99766,2003-10-16T23:56:38.250,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew03040,HST,STIS,9383,FUV-MAMA,E140H,Clear,1234,0.2X0.09,N/A,52929.02655,2003-10-17T00:38:14.250,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew04010,HST,STIS,9383,NUV-MAMA,E230H,Clear,1913,0.2X0.09,N/A,52923.93831,2003-10-11T22:31:10.250,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew04020,HST,STIS,9383,NUV-MAMA,E230H,Clear,1913,0.2X0.09,N/A,52923.9947,2003-10-11T23:52:22.249,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew04030,HST,STIS,9383,NUV-MAMA,E230H,Clear,1913,0.2X0.09,N/A,52924.09824,2003-10-12T02:21:28.266,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew04040,HST,STIS,9383,NUV-MAMA,E230H,Clear,1913,0.2X0.09,N/A,52924.12777,2003-10-12T03:03:59.274,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew05010,HST,STIS,9383,NUV-MAMA,E230H,Clear,1913,0.2X0.09,N/A,52928.04508,2003-10-16T01:04:55.274,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o8ew05020,HST,STIS,9383,NUV-MAMA,E230H,Clear,2163,0.2X0.09,N/A,52928.09513,2003-10-16T02:16:59.273,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
ockp01010,HST,STIS,13778,NUV-MAMA,E230M,Clear,2269,0.2X0.2,N/A,57174.16858,2015-06-01T04:02:45.044,AZV18,AV-18,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
lek61cjeq,HST,COS,16371,FUV,G130M,N/A,1291,PSA,4,59427.55497,2021-08-01T13:19:09.009,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek61cjgq,HST,COS,16371,FUV,G130M,N/A,1291,PSA,4,59427.55992,2021-08-01T13:26:17.009,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek61cjiq,HST,COS,16371,FUV,G160M,N/A,1611,PSA,4,59427.5662,2021-08-01T13:35:20.017,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek61cjkq,HST,COS,16371,FUV,G160M,N/A,1611,PSA,4,59427.57023,2021-08-01T13:41:08.017,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek61cjoq,HST,COS,16371,FUV,G160M,N/A,1611,PSA,4,59427.6175,2021-08-01T14:49:12.017,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek61cjqq,HST,COS,16371,FUV,G160M,N/A,1611,PSA,4,59427.62153,2021-08-01T14:55:00.017,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek61dk1q,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59470.98212,2021-09-13T23:34:15.025,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek61dk9q,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59471.00318,2021-09-14T00:04:35.025,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek6adnkq,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59633.26048,2022-02-23T06:15:05.399,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek6adnmq,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59633.27669,2022-02-23T06:38:26.422,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek6fdk6q,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59667.0459,2022-03-29T01:06:05.398,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lek6fdkdq,HST,COS,16371,FUV,G130M,N/A,1096,PSA,2,59667.05477,2022-03-29T01:18:52.406,AV186,AV-186,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
c1600401000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52483.3119,2002-07-28T07:29:08.000,AV187,AV-187,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
le9p1cojq,HST,COS,16102,FUV,G130M,N/A,1291,PSA,4,59052.50538,2020-07-22T12:07:45.213,AV187,AV-187,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
le9p1colq,HST,COS,16102,FUV,G130M,N/A,1291,PSA,4,59052.55511,2020-07-22T13:19:21.213,AV187,AV-187,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
le9p1cosq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59052.56118,2020-07-22T13:28:06.204,AV187,AV-187,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
le9p1couq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59052.5654,2020-07-22T13:34:10.205,AV187,AV-187,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
le9p1cowq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59052.56961,2020-07-22T13:40:14.205,AV187,AV-187,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
le9p1coyq,HST,COS,16102,FUV,G160M,N/A,1611,PSA,4,59052.57382,2020-07-22T13:46:18.204,AV187,AV-187,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
oe9p1s010,HST,STIS,16102,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59050.6412,2020-07-20T15:23:19.916,AV187,AV-187,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,TRUE,FALSE,
oe9p1s020,HST,STIS,16102,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,59050.70244,2020-07-20T16:51:30.924,AV187,AV-187,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,TRUE,FALSE,
oec687010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59352.70972,2021-05-18T17:01:59.542,AV-187,AV-187,TRUE,FALSE,FALSE,FALSE,STIS,SMC,FALSE,TRUE,
oec687020,HST,STIS,16230,CCD,G230LB,Clear,2375,52X0.5,N/A,59352.71554,2021-05-18T17:10:22.518,AV-187,AV-187,TRUE,FALSE,FALSE,FALSE,STIS,SMC,FALSE,TRUE,
lb2a12z0q,HST,COS,11625,FUV,G130M,N/A,1291,PSA,1,55190.52553,2009-12-25T12:36:45.563,AZV-189,AV-189,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a12z2q,HST,COS,11625,FUV,G130M,N/A,1327,PSA,1,55190.53275,2009-12-25T12:47:09.595,AZV-189,AV-189,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a12z4q,HST,COS,11625,FUV,G160M,N/A,1577,PSA,1,55190.54043,2009-12-25T12:58:13.563,AZV-189,AV-189,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lb2a12z6q,HST,COS,11625,FUV,G160M,N/A,1623,PSA,1,55190.58244,2009-12-25T13:58:42.587,AZV-189,AV-189,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
lemu1cm2q,HST,COS,16375,FUV,G130M,N/A,1291,PSA,5,59644.10279,2022-03-06T02:28:01.398,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemu1cmgq,HST,COS,16375,FUV,G130M,N/A,1291,PSA,5,59644.16463,2022-03-06T03:57:04.406,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemu1cmmq,HST,COS,16375,FUV,G130M,N/A,1291,PSA,5,59644.18181,2022-03-06T04:21:48.406,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemu1cmxq,HST,COS,16375,FUV,G130M,N/A,1291,PSA,5,59644.23076,2022-03-06T05:32:17.398,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuady6q,HST,COS,16375,FUV,G160M,N/A,1611,PSA,4,59663.53326,2022-03-25T12:47:53.398,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadybq,HST,COS,16375,FUV,G160M,N/A,1611,PSA,4,59663.59931,2022-03-25T14:23:00.406,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadydq,HST,COS,16375,FUV,G160M,N/A,1611,PSA,4,59663.60779,2022-03-25T14:35:13.398,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadyjq,HST,COS,16375,FUV,G160M,N/A,1611,PSA,4,59663.6654,2022-03-25T15:58:10.391,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadymq,HST,COS,16375,NUV,G185M,N/A,1953,PSA,1,59663.67754,2022-03-25T16:15:39.126,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadypq,HST,COS,16375,NUV,G185M,N/A,1953,PSA,1,59663.68364,2022-03-25T16:24:26.134,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadyrq,HST,COS,16375,NUV,G185M,N/A,1953,PSA,1,59663.68974,2022-03-25T16:33:13.110,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadyuq,HST,COS,16375,NUV,G185M,N/A,1953,PSA,1,59663.73108,2022-03-25T17:32:45.143,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadyxq,HST,COS,16375,NUV,G185M,N/A,1986,PSA,1,59663.73801,2022-03-25T17:42:44.118,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadyzq,HST,COS,16375,NUV,G185M,N/A,1986,PSA,1,59663.74399,2022-03-25T17:51:21.110,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadz2q,HST,COS,16375,NUV,G185M,N/A,1986,PSA,1,59663.74998,2022-03-25T17:59:58.135,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lemuadz4q,HST,COS,16375,NUV,G185M,N/A,1986,PSA,1,59663.75596,2022-03-25T18:08:35.126,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
oec696010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59141.94184,2020-10-19T22:36:15.106,AV-200,AV-200,TRUE,FALSE,FALSE,FALSE,STIS,SMC,FALSE,TRUE,
oemuas010,HST,STIS,16375,NUV-MAMA,E230M,Clear,2707,0.2X0.2,N/A,59617.01218,2022-02-07T00:17:32.724,AV200,AV-200,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,TRUE,FALSE,
lea22cx3q,HST,COS,16100,FUV,G130M,N/A,1291,PSA,4,59081.82286,2020-08-20T19:44:54.806,AV207,AV-207,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lea22cx6q,HST,COS,16100,FUV,G130M,N/A,1291,PSA,4,59081.83273,2020-08-20T19:59:07.799,AV207,AV-207,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lea22cx9q,HST,COS,16100,FUV,G160M,N/A,1611,PSA,4,59081.84393,2020-08-20T20:15:15.830,AV207,AV-207,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lea22cxbq,HST,COS,16100,FUV,G160M,N/A,1611,PSA,4,59081.85057,2020-08-20T20:24:48.822,AV207,AV-207,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lea22cxdq,HST,COS,16100,FUV,G160M,N/A,1611,PSA,4,59081.85489,2020-08-20T20:31:02.806,AV207,AV-207,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lea22cxhq,HST,COS,16100,FUV,G160M,N/A,1611,PSA,4,59081.87964,2020-08-20T21:06:40.823,AV207,AV-207,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
lea22cxnq,HST,COS,16100,FUV,G160M,N/A,1611,PSA,4,59081.90502,2020-08-20T21:43:13.814,AV207,AV-207,TRUE,FALSE,FALSE,FALSE,,SMC,TRUE,FALSE,
ockp07010,HST,STIS,13778,NUV-MAMA,E230M,Clear,2269,0.2X0.2,N/A,57270.17645,2015-09-05T04:14:05.220,AZV207,AV-207,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
ockp07020,HST,STIS,13778,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,57270.30174,2015-09-05T07:14:30.212,AZV207,AV-207,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
p1175901000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,51820.79024,2000-10-03T18:57:57.000,AV207,AV-207,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
d1620601000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52838.95594,2003-07-18T22:56:33.000,AV210,AV-210,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o6df04020,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52204.12045,2001-10-22T02:53:26.817,AV210,AV-210,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
o6df04030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52204.15162,2001-10-22T03:38:19.809,AV210,AV-210,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o6df05010,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52204.24826,2001-10-22T05:57:29.793,AV210,AV-210,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o6df05020,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52204.26848,2001-10-22T06:26:36.801,AV210,AV-210,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
oec670010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59362.76627,2021-05-28T18:23:25.526,AV-210,AV-210,TRUE,FALSE,FALSE,FALSE,STIS,SMC,FALSE,TRUE,
d1620401000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52831.74362,2003-07-11T17:50:49.000,AV215,AV-215,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o6df01020,HST,STIS,9116,NUV-MAMA,E230M,Clear,1978,0.2X0.2,N/A,52203.11754,2001-10-21T02:49:15.809,AV215,AV-215,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
o6df01030,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52203.15168,2001-10-21T03:38:24.800,AV215,AV-215,TRUE,FALSE,FALSE,FALSE,BLAZEFIX,SMC,FALSE,TRUE,
oec654010,HST,STIS,16230,CCD,G430L,Clear,4300,52X0.5,N/A,59434.30313,2021-08-08T07:16:30.227,AV-215,AV-215,TRUE,FALSE,FALSE,FALSE,STIS,SMC,FALSE,TRUE,
d1620501000,FUSE,FUV,N/A,ALL,N/A,N/A,N/A,LWRS,N/A,52832.62838,2003-07-12T15:04:52.000,AV216,AV-216,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
o6df14020,HST,STIS,9116,FUV-MAMA,E140M,Clear,1425,0.2X0.2,N/A,52546.74151,2002-09-29T17:47:46.579,AV216,AV-216,TRUE,FALSE,FALSE,FALSE,,SMC,FALSE,TRUE,
